"5-Elvitigala","79.877082-6.909195-80","10:10:00#10:20:00","174"
"5-Elvitigala","79.877082-6.909195-80","10:20:00#10:30:00","161"
"5-Elvitigala","79.877082-6.909195-80","10:30:00#10:40:00","109"
"5-Elvitigala","79.877082-6.909195-80","10:40:00#10:50:00","175"
"5-Elvitigala","79.877082-6.909195-80","10:50:00#11:00:00","182"
"5-Elvitigala","79.877082-6.909195-80","11:00:00#11:10:00","136"
"5-Elvitigala","79.877082-6.909195-80","11:10:00#11:20:00","185"
"5-Elvitigala","79.877082-6.909195-80","11:20:00#11:30:00","141"
"5-Elvitigala","79.877082-6.909195-80","11:30:00#11:40:00","117"
"5-Elvitigala","79.877082-6.909195-80","11:40:00#11:50:00","181"
"5-Elvitigala","79.877082-6.909195-80","11:50:00#12:00:00","131"
"5-Elvitigala","79.877082-6.909195-80","12:00:00#12:10:00","127"
"5-Elvitigala","79.877082-6.909195-80","12:10:00#12:20:00","135"
"5-Elvitigala","79.877082-6.909195-80","12:20:00#12:30:00","163"
"5-Elvitigala","79.877082-6.909195-80","12:30:00#12:40:00","125"
"5-Elvitigala","79.877082-6.909195-80","12:40:00#12:50:00","180"
"5-Elvitigala","79.877082-6.909195-80","12:50:00#13:00:00","209"
"5-Elvitigala","79.877082-6.909195-80","13:00:00#13:10:00","129"
"5-Elvitigala","79.877082-6.909195-80","13:10:00#13:20:00","148"
"5-Elvitigala","79.877082-6.909195-80","13:20:00#13:30:00","216"
"5-Elvitigala","79.877082-6.909195-80","13:30:00#13:40:00","139"
"5-Elvitigala","79.877082-6.909195-80","13:40:00#13:50:00","171"
"5-Elvitigala","79.877082-6.909195-80","13:50:00#14:00:00","136"
"5-Elvitigala","79.877082-6.909195-80","14:00:00#14:10:00","105"
"5-Elvitigala","79.877082-6.909195-80","14:10:00#14:20:00","162"
"5-Elvitigala","79.877082-6.909195-80","14:20:00#14:30:00","134"
"5-Elvitigala","79.877082-6.909195-80","14:30:00#14:40:00","139"
"5-Elvitigala","79.877082-6.909195-80","14:40:00#14:50:00","121"
"5-Elvitigala","79.877082-6.909195-80","14:50:00#15:00:00","119"
"5-Elvitigala","79.877082-6.909195-80","15:00:00#15:10:00","127"
"5-Elvitigala","79.877082-6.909195-80","15:10:00#15:20:00","126"
"5-Elvitigala","79.877082-6.909195-80","15:20:00#15:30:00","120"
"5-Elvitigala","79.877082-6.909195-80","15:30:00#15:40:00","66"
"5-Elvitigala","79.877082-6.909195-80","15:40:00#15:50:00","104"
"5-Elvitigala","79.877082-6.909195-80","15:50:00#16:00:00","72"
"1-Danister-De-Silva","79.8775-6.91679-85","06:00:00#06:10:00","5"
"1-Danister-De-Silva","79.8775-6.91679-85","06:10:00#06:20:00","10"
"1-Danister-De-Silva","79.8775-6.91679-85","06:20:00#06:30:00","16"
"1-Danister-De-Silva","79.8775-6.91679-85","06:30:00#06:40:00","15"
"1-Danister-De-Silva","79.8775-6.91679-85","06:40:00#06:50:00","31"
"1-Danister-De-Silva","79.8775-6.91679-85","06:50:00#07:00:00","29"
"1-Danister-De-Silva","79.8775-6.91679-85","07:00:00#07:10:00","30"
"1-Danister-De-Silva","79.8775-6.91679-85","07:10:00#07:20:00","21"
"1-Danister-De-Silva","79.8775-6.91679-85","07:20:00#07:30:00","31"
"1-Danister-De-Silva","79.8775-6.91679-85","07:30:00#07:40:00","20"
"1-Danister-De-Silva","79.8775-6.91679-85","07:40:00#07:50:00","26"
"1-Danister-De-Silva","79.8775-6.91679-85","07:50:00#08:00:00","53"
"1-Danister-De-Silva","79.8775-6.91679-85","08:00:00#08:10:00","15"
